IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.211.3.68,2053,0,true,FRA,Europe,Frankfurt,189,0.01
8.208.28.43,2083,0,true,LHR,Europe,London,188,0.01
47.254.152.147,2087,0,true,FRA,Europe,Frankfurt,169,0.01
47.251.51.225,2053,0,true,SJC,North America,San Jose,467,0.01
8.209.103.243,2096,0,true,FRA,Europe,Frankfurt,168,0.01
47.251.44.149,2053,0,true,SJC,North America,San Jose,194,0.01
8.209.101.163,2083,0,true,AMS,Europe,Amsterdam,162,0.01
8.209.117.76,8443,0,true,FRA,Europe,Frankfurt,175,0.01
47.91.22.66,2052,0,false,NRT,Asia Pacific,Tokyo,388,0.01
47.254.143.166,2083,0,true,FRA,Europe,Frankfurt,185,0.01
47.254.132.16,8443,0,true,FRA,Europe,Frankfurt,165,0.01
47.254.140.20,8443,0,true,AMS,Europe,Amsterdam,190,0.01
47.88.79.59,8880,0,false,SJC,North America,San Jose,174,0.01
8.211.3.68,2096,0,true,AMS,Europe,Amsterdam,195,0.01
8.209.104.211,2087,0,true,FRA,Europe,Frankfurt,203,0.01
8.209.78.123,2053,0,true,FRA,Europe,Frankfurt,164,0.01
47.91.22.66,8880,0,false,NRT,Asia Pacific,Tokyo,326,0.01
8.211.3.68,2083,0,true,FRA,Europe,Frankfurt,179,0.01
8.211.3.68,2087,0,true,FRA,Europe,Frankfurt,190,0.01
47.254.182.175,2087,0,true,FRA,Europe,Frankfurt,156,0.01
8.208.24.138,2096,0,true,LHR,Europe,London,291,0.01
47.251.44.149,2096,0,true,SJC,North America,San Jose,337,0.01
47.245.12.189,2082,0,false,NRT,Asia Pacific,Tokyo,347,0.01
47.254.143.166,8443,0,true,FRA,Europe,Frankfurt,171,0.01
8.209.98.9,2096,0,true,FRA,Europe,Frankfurt,215,0.01
47.254.152.147,2096,0,true,FRA,Europe,Frankfurt,164,0.01
47.74.53.112,8880,0,false,NRT,Asia Pacific,Tokyo,337,0.01
47.254.177.104,8443,0,true,AMS,Europe,Amsterdam,161,0.01
47.254.182.175,2083,0,true,FRA,Europe,Frankfurt,173,0.01
47.254.142.76,8443,0,true,FRA,Europe,Frankfurt,171,0.01
8.209.109.52,8443,0,true,FRA,Europe,Frankfurt,167,0.01
8.209.109.126,2087,0,true,AMS,Europe,Amsterdam,205,0.01
47.89.227.7,8443,0,true,SJC,North America,San Jose,182,0.01
8.209.117.76,2083,0,true,FRA,Europe,Frankfurt,176,0.01
47.254.131.159,2083,0,true,AMS,Europe,Amsterdam,186,0.01
8.208.76.98,8443,0,true,LHR,Europe,London,184,0.01
8.209.101.163,2083,0,true,FRA,Europe,Frankfurt,178,0.01
47.251.49.39,2083,0,true,SJC,North America,San Jose,196,0.01
47.88.57.5,2096,0,true,SJC,North America,San Jose,474,0.01
47.251.11.247,2087,0,true,SJC,North America,San Jose,436,0.01
47.91.22.66,2095,0,false,NRT,Asia Pacific,Tokyo,296,0.01
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,401,0.01
8.209.109.126,2083,0,true,FRA,Europe,Frankfurt,262,0.01
47.254.131.159,8443,0,true,FRA,Europe,Frankfurt,196,0.01
8.209.104.62,2087,0,true,FRA,Europe,Frankfurt,171,0.01
8.209.119.37,2053,0,true,FRA,Europe,Frankfurt,185,0.01
8.209.116.36,2083,0,true,FRA,Europe,Frankfurt,192,0.01
8.208.28.43,2096,0,true,LHR,Europe,London,246,0.01
47.88.100.142,2095,0,false,SJC,North America,San Jose,176,0.01
8.208.24.138,2053,0,true,LHR,Europe,London,186,0.01
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,364,0.01
8.208.76.98,2083,0,true,LHR,Europe,London,193,0.01
47.254.169.41,8443,0,true,FRA,Europe,Frankfurt,182,0.01
8.208.28.43,8443,0,true,LHR,Europe,London,203,0.01
47.89.227.238,8443,0,true,SJC,North America,San Jose,426,0.01
8.209.65.109,8443,0,true,FRA,Europe,Frankfurt,205,0.01
47.254.143.36,2083,0,true,FRA,Europe,Frankfurt,154,0.01
8.209.117.76,2096,0,true,FRA,Europe,Frankfurt,193,0.01
47.88.28.213,8080,0,false,SJC,North America,San Jose,178,0.01
47.88.105.187,8880,0,false,SJC,North America,San Jose,182,0.01
47.89.251.53,8443,0,true,SJC,North America,San Jose,431,0.01
47.254.146.183,2083,0,true,FRA,Europe,Frankfurt,155,0.01
8.209.111.82,2096,0,true,FRA,Europe,Frankfurt,224,0.01
8.209.78.123,8443,0,true,FRA,Europe,Frankfurt,202,0.01
8.209.90.243,2087,0,true,FRA,Europe,Frankfurt,165,0.01
8.209.117.76,2096,0,true,AMS,Europe,Amsterdam,280,0.01
47.254.131.159,2083,0,true,AMS,Europe,Amsterdam,175,0.01
8.208.24.138,8443,0,true,LHR,Europe,London,171,0.01
47.254.146.183,2053,0,true,FRA,Europe,Frankfurt,158,0.01
8.208.8.227,2096,0,true,LHR,Europe,London,222,0.01
8.209.98.9,2083,0,true,FRA,Europe,Frankfurt,182,0.01
47.254.131.159,2053,0,true,FRA,Europe,Frankfurt,173,0.01
8.209.89.100,2083,0,true,AMS,Europe,Amsterdam,176,0.01
47.254.175.218,2053,0,true,FRA,Europe,Frankfurt,164,0.01
47.254.183.101,2087,0,true,FRA,Europe,Frankfurt,188,0.01
8.208.24.138,8443,0,true,LHR,Europe,London,205,0.01
47.88.57.5,2082,0,false,SJC,North America,San Jose,460,0.01
8.209.78.123,2096,0,true,FRA,Europe,Frankfurt,182,0.01
8.208.76.98,2096,0,true,LHR,Europe,London,182,0.01
8.209.119.116,2053,0,true,FRA,Europe,Frankfurt,191,0.01
8.209.89.100,8443,0,true,FRA,Europe,Frankfurt,181,0.01
47.245.37.56,2083,0,true,NRT,Asia Pacific,Tokyo,403,0.01
47.254.155.254,2053,0,true,FRA,Europe,Frankfurt,172,0.01
8.209.111.82,2087,0,true,FRA,Europe,Frankfurt,210,0.01
47.74.6.55,2087,0,true,NRT,Asia Pacific,Tokyo,326,0.01
47.245.14.74,2053,0,true,NRT,Asia Pacific,Tokyo,225,0.01
47.245.59.167,8443,0,true,NRT,Asia Pacific,Tokyo,237,0.01
47.254.142.76,2053,0,true,AMS,Europe,Amsterdam,161,0.01
8.208.24.138,2087,0,true,LHR,Europe,London,199,0.01
47.254.130.245,2053,0,true,AMS,Europe,Amsterdam,197,0.01
8.209.101.163,2096,0,true,FRA,Europe,Frankfurt,156,0.01
47.251.44.149,2052,0,false,SJC,North America,San Jose,462,0.01
8.209.104.211,2053,0,true,FRA,Europe,Frankfurt,177,0.01
47.251.13.205,2053,0,true,SJC,North America,San Jose,178,0.01
47.254.130.245,2053,0,true,FRA,Europe,Frankfurt,175,0.01
47.88.12.253,8080,0,false,SJC,North America,San Jose,340,0.01
47.254.130.245,2096,0,true,FRA,Europe,Frankfurt,179,0.01
47.88.66.22,2082,0,false,SJC,North America,San Jose,182,0.01
47.88.100.142,8880,0,false,SJC,North America,San Jose,476,0.01
8.209.101.163,8443,0,true,FRA,Europe,Frankfurt,192,0.01
47.254.143.36,2087,0,true,FRA,Europe,Frankfurt,193,0.01
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,381,0.01
8.209.119.37,8443,0,true,FRA,Europe,Frankfurt,172,0.01
47.88.100.142,8080,0,false,SJC,North America,San Jose,176,0.01
47.88.57.5,2052,0,false,SJC,North America,San Jose,490,0.01
47.88.100.142,2082,0,false,SJC,North America,San Jose,458,0.01
8.209.76.227,2096,0,true,FRA,Europe,Frankfurt,165,0.01
8.209.78.123,2083,0,true,AMS,Europe,Amsterdam,206,0.01
47.254.143.36,2053,0,true,FRA,Europe,Frankfurt,156,0.01
8.211.4.52,2083,0,true,FRA,Europe,Frankfurt,167,0.01
8.209.119.116,2087,0,true,FRA,Europe,Frankfurt,168,0.01
47.89.235.173,2086,0,false,SJC,North America,San Jose,474,0.01
8.209.79.113,2083,0,true,AMS,Europe,Amsterdam,196,0.01
8.209.104.62,2053,0,true,FRA,Europe,Frankfurt,167,0.01
47.254.152.147,2083,0,true,AMS,Europe,Amsterdam,172,0.01
8.209.72.102,2087,0,true,FRA,Europe,Frankfurt,158,0.01
8.209.119.116,8443,0,true,FRA,Europe,Frankfurt,295,0.01
47.89.229.204,2087,0,true,SJC,North America,San Jose,196,0.01
47.251.15.63,8080,0,false,SJC,North America,San Jose,181,0.01
47.254.146.183,2096,0,true,FRA,Europe,Frankfurt,169,0.01
47.245.52.197,2053,0,true,NRT,Asia Pacific,Tokyo,370,0.01
47.88.55.238,8080,0,false,SJC,North America,San Jose,422,0.01
8.209.88.115,2053,0,true,AMS,Europe,Amsterdam,371,0.01
47.254.128.124,2087,0,true,FRA,Europe,Frankfurt,190,0.01
8.209.109.126,2083,0,true,FRA,Europe,Frankfurt,188,0.01
8.208.8.227,2053,0,true,LHR,Europe,London,173,0.01
8.209.119.116,2053,0,true,AMS,Europe,Amsterdam,189,0.01
47.88.66.22,2082,0,false,SJC,North America,San Jose,183,0.01
8.209.79.113,2096,0,true,AMS,Europe,Amsterdam,179,0.01
8.208.24.138,2053,0,true,LHR,Europe,London,173,0.01
47.251.44.149,8443,0,true,SJC,North America,San Jose,426,0.01
47.74.53.112,2086,0,false,NRT,Asia Pacific,Tokyo,355,0.01
8.208.28.43,2053,0,true,LHR,Europe,London,209,0.01
47.254.143.36,2083,0,true,FRA,Europe,Frankfurt,154,0.01
47.254.132.16,2087,0,true,FRA,Europe,Frankfurt,168,0.01
8.209.71.51,2083,0,true,FRA,Europe,Frankfurt,223,0.01
47.88.55.238,2052,0,false,SJC,North America,San Jose,182,0.01
47.88.92.195,2086,0,false,SJC,North America,San Jose,479,0.01
47.88.61.230,2086,0,false,SJC,North America,San Jose,184,0.01
8.208.24.138,2087,0,true,LHR,Europe,London,173,0.01
47.88.9.69,8880,0,false,SJC,North America,San Jose,179,0.01
8.209.65.109,2087,0,true,AMS,Europe,Amsterdam,197,0.01
47.251.44.149,2095,0,false,SJC,North America,San Jose,186,0.01
47.88.57.5,2086,0,false,SJC,North America,San Jose,374,0.01
47.254.38.228,8880,0,false,SJC,North America,San Jose,190,0.01
8.208.8.227,2083,0,true,LHR,Europe,London,173,0.01
8.209.89.100,2096,0,true,FRA,Europe,Frankfurt,296,0.01
47.88.32.43,2095,0,false,SJC,North America,San Jose,473,0.01
47.88.11.68,2082,0,false,SJC,North America,San Jose,178,0.01
47.251.44.149,8880,0,false,SJC,North America,San Jose,447,0.01
47.88.105.187,2052,0,false,SJC,North America,San Jose,174,0.01
8.209.78.123,2087,0,true,FRA,Europe,Frankfurt,168,0.01
8.208.8.227,2096,0,true,LHR,Europe,London,172,0.01
47.254.38.228,2086,0,false,SJC,North America,San Jose,412,0.01
47.245.59.167,2087,0,true,NRT,Asia Pacific,Tokyo,175,0.01
47.89.227.7,2053,0,true,SJC,North America,San Jose,258,0.01
47.88.32.43,2082,0,false,SJC,North America,San Jose,415,0.01
47.88.105.187,2052,0,false,SJC,North America,San Jose,182,0.01
47.245.52.197,8443,0,true,NRT,Asia Pacific,Tokyo,172,0.01
8.209.119.116,2083,0,true,AMS,Europe,Amsterdam,200,0.01
47.88.66.22,2052,0,false,SJC,North America,San Jose,330,0.01
47.251.14.210,2095,0,false,SJC,North America,San Jose,433,0.01
47.88.79.59,2052,0,false,SJC,North America,San Jose,182,0.01
47.251.58.195,2082,0,false,SJC,North America,San Jose,369,0.01
8.209.88.115,8443,0,true,FRA,Europe,Frankfurt,173,0.01
47.88.84.84,8880,0,false,SJC,North America,San Jose,176,0.01
47.251.11.247,2082,0,false,SJC,North America,San Jose,398,0.01
8.209.101.163,2087,0,true,FRA,Europe,Frankfurt,239,0.01
47.251.49.39,2086,0,false,SJC,North America,San Jose,185,0.01
47.251.13.68,2086,0,false,SJC,North America,San Jose,475,0.01
47.251.51.225,8880,0,false,SJC,North America,San Jose,182,0.01
47.89.231.71,2095,0,false,SJC,North America,San Jose,178,0.01
47.251.13.68,2052,0,false,SJC,North America,San Jose,417,0.01
47.251.37.22,2052,0,false,SJC,North America,San Jose,309,0.01
47.88.12.253,8880,0,false,SJC,North America,San Jose,401,0.01
47.88.9.69,2095,0,false,SJC,North America,San Jose,364,0.01
47.88.92.195,8880,0,false,SJC,North America,San Jose,174,0.01
47.254.83.213,2095,0,false,SJC,North America,San Jose,455,0.01
8.208.28.43,2087,0,true,LHR,Europe,London,195,0.01
47.88.61.230,8080,0,false,SJC,North America,San Jose,181,0.01
47.254.27.193,2082,0,false,SJC,North America,San Jose,449,0.01
47.245.12.189,2083,0,true,NRT,Asia Pacific,Tokyo,272,0.01
8.208.8.227,2087,0,true,LHR,Europe,London,237,0.01
47.88.84.84,2095,0,false,SJC,North America,San Jose,399,0.01
47.251.44.149,2086,0,false,SJC,North America,San Jose,175,0.01
47.88.79.59,2082,0,false,SJC,North America,San Jose,176,0.01
47.88.32.43,8880,0,false,SJC,North America,San Jose,182,0.01
8.208.28.43,2083,0,true,LHR,Europe,London,172,0.01
47.88.55.238,2082,0,false,SJC,North America,San Jose,326,0.01
47.88.59.109,8880,0,false,SJC,North America,San Jose,429,0.01
47.251.15.63,8880,0,false,SJC,North America,San Jose,176,0.01
47.254.81.185,2095,0,false,SJC,North America,San Jose,181,0.01
47.89.231.71,2082,0,false,SJC,North America,San Jose,182,0.01
47.251.37.22,2082,0,false,SJC,North America,San Jose,179,0.01
8.208.24.138,2083,0,true,LHR,Europe,London,186,0.01
47.88.12.253,2082,0,false,SJC,North America,San Jose,338,0.01
47.251.62.254,8880,0,false,SJC,North America,San Jose,426,0.01
47.245.59.167,2053,0,true,NRT,Asia Pacific,Tokyo,359,0.01
47.88.100.142,2086,0,false,SJC,North America,San Jose,438,0.01
47.91.1.94,2083,0,true,NRT,Asia Pacific,Tokyo,318,0.01
47.88.60.74,2086,0,false,SJC,North America,San Jose,470,0.01
47.89.235.173,2052,0,false,SJC,North America,San Jose,403,0.01
47.251.12.92,8080,0,false,SJC,North America,San Jose,355,0.01
47.254.90.26,2086,0,false,SJC,North America,San Jose,465,0.01
47.88.105.187,2086,0,false,SJC,North America,San Jose,456,0.01
47.254.83.213,2052,0,false,SJC,North America,San Jose,456,0.01
47.88.55.238,2086,0,false,SJC,North America,San Jose,476,0.01
47.251.13.68,8080,0,false,SJC,North America,San Jose,464,0.01
47.88.9.69,2082,0,false,SJC,North America,San Jose,477,0.01
47.251.53.183,2095,0,false,SJC,North America,San Jose,317,0.01
47.89.251.53,2086,0,false,SJC,North America,San Jose,443,0.01
47.245.59.167,2083,0,true,NRT,Asia Pacific,Tokyo,380,0.01
47.254.38.228,2082,0,false,SJC,North America,San Jose,188,0.01
47.88.12.190,8080,0,false,SJC,North America,San Jose,180,0.01
47.88.11.68,2095,0,false,SJC,North America,San Jose,186,0.01
47.88.28.213,2086,0,false,SJC,North America,San Jose,179,0.01
47.254.81.185,2086,0,false,SJC,North America,San Jose,445,0.01
47.251.13.205,2082,0,false,SJC,North America,San Jose,180,0.01
47.88.105.187,2086,0,false,SJC,North America,San Jose,424,0.01
47.91.1.94,8443,0,true,NRT,Asia Pacific,Tokyo,369,0.01
47.88.61.230,2095,0,false,SJC,North America,San Jose,434,0.01
47.254.81.185,2052,0,false,SJC,North America,San Jose,252,0.01
47.254.83.213,8080,0,false,SJC,North America,San Jose,444,0.01
47.251.13.68,8880,0,false,SJC,North America,San Jose,308,0.01
47.88.9.69,2052,0,false,SJC,North America,San Jose,179,0.01
47.88.11.68,8080,0,false,SJC,North America,San Jose,179,0.01
198.11.181.214,2082,0,false,SJC,North America,San Jose,364,0.01
47.88.60.74,2052,0,false,SJC,North America,San Jose,183,0.01
47.254.81.185,8880,0,false,SJC,North America,San Jose,179,0.01
47.88.92.195,2082,0,false,SJC,North America,San Jose,179,0.01
47.88.12.253,2052,0,false,SJC,North America,San Jose,178,0.01
47.88.92.195,2052,0,false,SJC,North America,San Jose,184,0.01
47.251.13.68,2052,0,false,SJC,North America,San Jose,185,0.01
47.88.12.190,2082,0,false,SJC,North America,San Jose,435,0.01
47.88.61.230,2082,0,false,SJC,North America,San Jose,448,0.01
47.88.13.240,2095,0,false,SJC,North America,San Jose,188,0.01
47.251.49.39,8080,0,false,SJC,North America,San Jose,182,0.01
47.245.59.167,2096,0,true,NRT,Asia Pacific,Tokyo,231,0.01
47.251.15.63,2095,0,false,SJC,North America,San Jose,179,0.01
47.254.81.185,8080,0,false,SJC,North America,San Jose,178,0.01
198.11.179.210,8080,0,false,SJC,North America,San Jose,176,0.01
47.88.28.213,2095,0,false,SJC,North America,San Jose,180,0.01
47.88.105.187,2082,0,false,SJC,North America,San Jose,176,0.01
47.251.0.8,8880,0,false,SJC,North America,San Jose,177,0.01
47.251.14.210,8880,0,false,SJC,North America,San Jose,436,0.01
47.251.0.8,2086,0,false,SJC,North America,San Jose,180,0.01
47.88.59.109,2095,0,false,SJC,North America,San Jose,180,0.01
47.88.92.195,8080,0,false,SJC,North America,San Jose,180,0.01
47.88.79.59,8080,0,false,SJC,North America,San Jose,282,0.01
47.245.12.189,2087,0,true,NRT,Asia Pacific,Tokyo,131,0.01
47.88.79.59,2095,0,false,SJC,North America,San Jose,197,0.01
47.251.37.22,2095,0,false,SJC,North America,San Jose,408,0.01
47.89.227.7,2052,0,false,SJC,North America,San Jose,445,0.01
8.209.90.243,2096,0,true,FRA,Europe,Frankfurt,159,0.01
47.88.84.84,2086,0,false,SJC,North America,San Jose,423,0.01
198.11.173.160,2095,0,false,SJC,North America,San Jose,475,0.01
47.88.55.238,2095,0,false,SJC,North America,San Jose,180,0.01
47.245.52.197,2096,0,true,NRT,Asia Pacific,Tokyo,137,0.01
47.89.227.238,2052,0,false,SJC,North America,San Jose,490,0.01
47.88.84.84,2086,0,false,SJC,North America,San Jose,185,0.01
47.89.227.238,8880,0,false,SJC,North America,San Jose,191,0.01
47.88.84.84,2082,0,false,SJC,North America,San Jose,477,0.01
47.88.84.84,8880,0,false,SJC,North America,San Jose,323,0.01
47.89.229.204,2095,0,false,SJC,North America,San Jose,189,0.01
47.89.227.7,8080,0,false,SJC,North America,San Jose,180,0.01
47.88.100.142,2052,0,false,SJC,North America,San Jose,313,0.01
47.88.100.142,2086,0,false,SJC,North America,San Jose,459,0.01
47.245.55.202,2087,0,true,NRT,Asia Pacific,Tokyo,196,0.01
47.88.79.59,8080,0,false,SJC,North America,San Jose,176,0.01
47.251.0.8,2083,0,true,SJC,North America,San Jose,180,0.01
198.11.173.160,2083,0,true,SJC,North America,San Jose,182,0.01
47.245.37.56,2087,0,true,NRT,Asia Pacific,Tokyo,314,0.01
47.91.22.66,2096,0,true,NRT,Asia Pacific,Tokyo,364,0.01
47.251.0.8,443,0,true,SJC,North America,San Jose,439,0.01
47.251.11.247,2083,0,true,SJC,North America,San Jose,467,0.01
47.91.1.94,2083,0,true,NRT,Asia Pacific,Tokyo,357,0.01
47.245.52.197,2083,0,true,NRT,Asia Pacific,Tokyo,368,0.01
47.88.12.190,2053,0,true,SJC,North America,San Jose,202,0.01
198.11.173.160,2087,0,true,SJC,North America,San Jose,197,0.01
47.251.51.225,443,0,true,SJC,North America,San Jose,472,0.01
47.74.53.112,8080,0,false,NRT,Asia Pacific,Tokyo,384,0.01
47.89.251.53,2083,0,true,SJC,North America,San Jose,367,0.01
47.74.53.112,2087,0,true,NRT,Asia Pacific,Tokyo,412,0.01
47.245.52.197,2087,0,true,NRT,Asia Pacific,Tokyo,383,0.01
47.74.6.55,2087,0,true,NRT,Asia Pacific,Tokyo,257,0.01
198.11.179.210,8443,0,true,SJC,North America,San Jose,188,0.01
47.91.1.94,2053,0,true,NRT,Asia Pacific,Tokyo,256,0.01
47.88.66.22,2096,0,true,SJC,North America,San Jose,415,0.01
47.91.1.94,2087,0,true,NRT,Asia Pacific,Tokyo,370,0.01
47.74.53.112,2053,0,true,NRT,Asia Pacific,Tokyo,388,0.01
47.57.9.17,80,0,false,HKG,Asia Pacific,Hong Kong,49,0.01
47.88.62.42,80,0,false,SJC,North America,San Jose,175,0.01
47.251.15.63,2053,0,true,SJC,North America,San Jose,180,0.01
47.91.22.66,8443,0,true,NRT,Asia Pacific,Tokyo,309,0.01
47.91.22.66,2083,0,true,NRT,Asia Pacific,Tokyo,278,0.01
47.251.15.63,2087,0,true,SJC,North America,San Jose,479,0.01
47.91.22.66,8443,0,true,NRT,Asia Pacific,Tokyo,320,0.01
47.91.22.66,2096,0,true,NRT,Asia Pacific,Tokyo,319,0.01
47.251.62.254,2087,0,true,SJC,North America,San Jose,550,0.01
47.245.55.202,2053,0,true,NRT,Asia Pacific,Tokyo,350,0.01
47.251.53.183,2053,0,true,SJC,North America,San Jose,190,0.01
47.253.114.115,80,0,false,IAD,North America,Ashburn,201,0.01
47.91.1.94,2096,0,true,NRT,Asia Pacific,Tokyo,340,0.01
198.11.179.210,2096,0,true,SJC,North America,San Jose,189,0.01
47.251.13.68,8443,0,true,SJC,North America,San Jose,176,0.01
47.88.105.187,2083,0,true,SJC,North America,San Jose,182,0.01
47.88.92.195,2096,0,true,SJC,North America,San Jose,302,0.01
8.219.97.248,80,0,false,SIN,Asia Pacific,Singapore,2,0.01
47.251.13.205,2096,0,true,SJC,North America,San Jose,468,0.01
47.91.22.66,2053,0,true,NRT,Asia Pacific,Tokyo,324,0.01
47.88.11.68,2083,0,true,SJC,North America,San Jose,472,0.01
47.254.27.193,8443,0,true,SJC,North America,San Jose,189,0.01
47.251.14.210,8443,0,true,SJC,North America,San Jose,195,0.01
47.88.12.190,2087,0,true,SJC,North America,San Jose,464,0.01
47.91.22.66,2053,0,true,NRT,Asia Pacific,Tokyo,295,0.01
47.88.12.190,2083,0,true,SJC,North America,San Jose,452,0.01
47.251.37.22,2087,0,true,SJC,North America,San Jose,387,0.01
47.251.13.68,2053,0,true,SJC,North America,San Jose,460,0.01
47.88.105.187,2087,0,true,SJC,North America,San Jose,456,0.01
47.88.66.22,2053,0,true,SJC,North America,San Jose,206,0.01
47.251.49.39,8443,0,true,SJC,North America,San Jose,193,0.01
47.251.0.8,8443,0,true,SJC,North America,San Jose,182,0.01
47.88.11.68,8443,0,true,SJC,North America,San Jose,284,0.01
47.74.6.55,2083,0,true,NRT,Asia Pacific,Tokyo,246,0.01
47.91.1.94,2087,0,true,NRT,Asia Pacific,Tokyo,313,0.01
47.251.44.149,2096,0,true,SJC,North America,San Jose,190,0.01
47.74.6.55,2053,0,true,NRT,Asia Pacific,Tokyo,413,0.01
47.251.53.183,8443,0,true,SJC,North America,San Jose,438,0.01
47.245.55.202,2096,0,true,NRT,Asia Pacific,Tokyo,271,0.01
47.253.108.200,80,0,false,IAD,North America,Ashburn,237,0.01
47.251.13.205,8443,0,true,SJC,North America,San Jose,184,0.01
47.74.53.112,2053,0,true,NRT,Asia Pacific,Tokyo,318,0.01
47.251.0.8,2083,0,true,SJC,North America,San Jose,176,0.01
47.74.53.112,8443,0,true,NRT,Asia Pacific,Tokyo,379,0.01
47.245.14.74,2083,0,true,NRT,Asia Pacific,Tokyo,316,0.01
47.251.13.68,2083,0,true,SJC,North America,San Jose,178,0.01
47.251.62.254,2083,0,true,SJC,North America,San Jose,502,0.01
47.253.114.115,80,0,false,IAD,North America,Ashburn,237,0.01
47.88.100.142,2087,0,true,SJC,North America,San Jose,367,0.01
47.74.53.112,2096,0,true,NRT,Asia Pacific,Tokyo,396,0.01
47.245.12.189,2096,0,true,NRT,Asia Pacific,Tokyo,241,0.01
47.74.53.112,8443,0,true,NRT,Asia Pacific,Tokyo,335,0.01
47.251.14.210,2096,0,true,SJC,North America,San Jose,202,0.01
47.251.13.68,2096,0,true,SJC,North America,San Jose,314,0.01
47.251.14.210,2053,0,true,SJC,North America,San Jose,187,0.01
47.254.143.166,2087,0,true,AMS,Europe,Amsterdam,181,0.01
47.245.12.189,8443,0,true,NRT,Asia Pacific,Tokyo,243,0.01
198.11.181.214,2096,0,true,SJC,North America,San Jose,406,0.01
47.57.9.17,80,0,false,HKG,Asia Pacific,Hong Kong,35,0.01
8.212.1.89,80,0,false,HKG,Asia Pacific,Hong Kong,46,0.01
47.74.53.112,2083,0,true,NRT,Asia Pacific,Tokyo,303,0.01
47.74.6.55,8443,0,true,NRT,Asia Pacific,Tokyo,349,0.01
47.245.14.74,2087,0,true,NRT,Asia Pacific,Tokyo,310,0.01
47.91.22.66,2087,0,true,NRT,Asia Pacific,Tokyo,280,0.01
47.251.58.195,8443,0,true,SJC,North America,San Jose,182,0.01
47.74.53.112,2087,0,true,NRT,Asia Pacific,Tokyo,414,0.01
47.251.44.149,2087,0,true,SJC,North America,San Jose,321,0.01
47.251.11.247,2096,0,true,SJC,North America,San Jose,214,0.01
47.251.37.22,2083,0,true,SJC,North America,San Jose,417,0.01
47.91.22.66,2087,0,true,NRT,Asia Pacific,Tokyo,352,0.01
47.91.1.94,8443,0,true,NRT,Asia Pacific,Tokyo,385,0.01
47.245.37.56,8443,0,true,NRT,Asia Pacific,Tokyo,207,0.01
47.88.55.238,2087,0,true,SJC,North America,San Jose,204,0.01
47.88.105.187,2096,0,true,SJC,North America,San Jose,346,0.01
47.88.61.230,2083,0,true,SJC,North America,San Jose,185,0.01
47.251.0.8,2096,0,true,SJC,North America,San Jose,179,0.01
47.74.6.55,2083,0,true,NRT,Asia Pacific,Tokyo,349,0.01
47.251.13.205,8443,0,true,SJC,North America,San Jose,270,0.01
47.251.12.92,2096,0,true,SJC,North America,San Jose,440,0.01
47.91.1.94,2096,0,true,NRT,Asia Pacific,Tokyo,299,0.01
47.251.51.225,2083,0,true,SJC,North America,San Jose,179,0.01
47.88.92.195,2053,0,true,SJC,North America,San Jose,184,0.01
47.245.37.56,2096,0,true,NRT,Asia Pacific,Tokyo,256,0.01
198.11.179.210,2083,0,true,SJC,North America,San Jose,179,0.01
198.11.172.125,2083,0,true,SJC,North America,San Jose,409,0.01
47.251.58.195,8443,0,true,SJC,North America,San Jose,466,0.01
47.91.1.94,2053,0,true,NRT,Asia Pacific,Tokyo,234,0.01
47.88.79.59,8443,0,true,SJC,North America,San Jose,482,0.01
198.11.173.160,2096,0,true,SJC,North America,San Jose,177,0.01
47.251.51.225,2053,0,true,SJC,North America,San Jose,183,0.01
47.74.6.55,2096,0,true,NRT,Asia Pacific,Tokyo,360,0.01
47.251.12.92,8443,0,true,SJC,North America,San Jose,458,0.01
47.254.27.193,2053,0,true,SJC,North America,San Jose,176,0.01
47.251.53.183,8443,0,true,SJC,North America,San Jose,420,0.01
47.245.37.56,2053,0,true,NRT,Asia Pacific,Tokyo,234,0.01
47.74.6.55,2053,0,true,NRT,Asia Pacific,Tokyo,391,0.01
47.251.15.63,2096,0,true,SJC,North America,San Jose,272,0.01
47.89.235.173,2096,0,true,SJC,North America,San Jose,309,0.01
47.89.227.7,2087,0,true,SJC,North America,San Jose,464,0.01
47.251.51.225,8443,0,true,SJC,North America,San Jose,420,0.01
47.89.229.204,2083,0,true,SJC,North America,San Jose,185,0.01
47.88.9.69,2096,0,true,SJC,North America,San Jose,409,0.01
47.251.0.8,2053,0,true,SJC,North America,San Jose,179,0.01
47.88.28.213,2096,0,true,SJC,North America,San Jose,425,0.01
47.89.227.238,2083,0,true,SJC,North America,San Jose,196,0.01
47.88.66.22,8443,0,true,SJC,North America,San Jose,382,0.01
47.89.231.71,2087,0,true,SJC,North America,San Jose,481,0.01
47.74.53.112,2083,0,true,NRT,Asia Pacific,Tokyo,400,0.01
47.89.235.173,2083,0,true,SJC,North America,San Jose,188,0.01
47.88.84.84,2083,0,true,SJC,North America,San Jose,452,0.01
47.89.227.238,2096,0,true,SJC,North America,San Jose,191,0.01
47.251.44.149,8443,0,true,SJC,North America,San Jose,380,0.01
